25.44,221051,
25.38,221750,
25.38,222450,
25.38,223149,
25.38,223847,
25.38,224545,
25.38,225243,
25.44,225941,
25.38,226639,
25.38,227345,
25.44,228051,
25.38,228749,
25.38,229447,
25.38,230146,
25.38,230844,
25.38,231541,
25.44,232240,
25.38,232938,
25.44,233636,
25.44,234334,
25.38,235032,
25.38,235730,
25.44,236429,
25.44,237126,
25.38,237825,
25.38,238523,
25.44,239221,
25.38,239920,
25.38,240617,
25.38,241315,
25.38,242014,
25.44,242712,
25.38,243409,
25.38,244108,
25.38,244806,
25.44,245505,
25.38,246205,
25.38,246903,
25.38,247602,
25.38,248299,
25.38,248997,
25.38,249696,
25.38,250394,
25.38,251091,
25.38,251790,
25.38,252488,
25.44,253187,
25.38,253885,
25.38,254582,
25.38,255281,
25.38,255979,
25.38,256676,
25.38,257375,
25.38,258073,
25.38,258771,
25.38,259469,
25.38,260167,
25.38,260866,
25.38,261564,
25.38,262261,
25.38,262960,
25.44,263658,
25.38,264356,
25.38,265054,
25.38,265752,
25.38,266450,
25.38,267149,
25.44,267846,
25.38,268545,
25.38,269243,
25.38,269941,
25.38,270637,
25.38,271343,
25.38,272049,
25.38,272747,
25.38,273445,
25.38,274144,
25.38,274841,
25.38,275539,
25.38,276238,
25.38,276936,
25.38,277634,
25.38,278332,
25.38,279030,
25.38,279729,
25.38,280426,
25.38,281124,
25.38,281823,
25.38,282521,
25.38,283218,
25.38,283917,
25.38,284615,
25.38,285314,
25.38,286012,
25.38,286709,
25.38,287408,
25.38,288106,
25.38,288804,
25.38,289502,
25.38,290200,
25.38,290898,
25.38,291597,
25.38,292294,
25.38,292993,
25.38,293691,
25.38,294391,
25.38,295090,
25.38,295788,
25.38,296486,
25.38,297184,
25.38,297882,
25.38,298580,
25.38,299279,
25.38,299977,
25.38,300675,
25.38,301373,
25.38,302071,
25.38,302770,
25.38,303467,
25.38,304165,
25.38,304864,
25.38,305562,
25.38,306259,
25.38,306958,
25.38,307656,
25.38,308355,
25.38,309052,
25.38,309750,
25.38,310449,
25.38,311147,
25.38,311844,
25.38,312543,
25.38,313241,
25.38,313939,
25.38,314637,
25.38,315343,
25.38,316049,
25.38,316747,
25.38,317445,
25.38,318146,
25.38,318844,
25.38,319543,
25.38,320240,
25.38,320939,
25.38,321637,
25.38,322335,
25.38,323033,
25.38,323731,
25.38,324429,
25.38,325128,
25.38,325825,
25.38,326523,
25.38,327222,
25.38,327920,
25.38,328617,
25.38,329316,
25.38,330014,
25.38,330713,
25.38,331411,
25.38,332108,
25.38,332807,
25.38,333505,
25.38,334203,
25.38,334902,
25.38,335599,
25.38,336297,
25.38,336996,
25.38,337694,
25.38,338392,
25.38,339090,
25.38,339788,
25.38,340487,
25.38,341185,
25.38,341885,
25.38,342584,
25.38,343282,
25.38,343980,
25.38,344678,
25.38,345376,
25.38,346075,
25.38,346772,
25.38,347470,
25.38,348169,
25.38,348867,
25.38,349564,
25.38,350263,
25.38,350961,
25.38,351660,
25.38,352358,
25.38,353055,
25.38,353754,
25.38,354452,
25.38,355150,
25.38,355848,
25.38,356546,
25.38,357244,
25.38,357943,
25.38,358641,
25.38,359357,
25.38,360055,
25.38,360754,
25.38,361452,
25.38,362150,
25.38,362849,
25.38,363546,
25.38,364244,
25.38,364943,
25.38,365643,
25.38,366342,
25.38,367040,
25.38,367738,
25.38,368436,
25.38,369134,
25.38,369832,
25.38,370531,
25.38,371229,
25.38,371927,
25.38,372625,
25.38,373323,
25.38,374022,
25.38,374719,
25.38,375417,
25.38,376116,
25.38,376814,
25.38,377511,
25.38,378210,
25.38,378908,
25.38,379607,
25.38,380305,
25.38,381002,
25.38,381701,
25.38,382399,
25.38,383097,
25.38,383795,
25.38,384493,
25.38,385191,
25.38,385890,
25.38,386587,
25.38,387286,
25.31,387984,
25.38,388682,
25.38,389391,
25.38,390089,
25.38,390788,
25.38,391486,
25.38,392184,
25.38,392882,
25.38,393580,
25.38,394278,
25.38,394977,
25.38,395675,
25.38,396372,
25.38,397071,
25.38,397769,
25.38,398468,
25.38,399166,
25.38,399863,
25.38,400562,
25.38,401260,
25.38,401958,
25.38,402674,
25.38,403373,
25.38,404071,
25.38,404769,
25.38,405468,
25.38,406166,
25.38,406863,
25.38,407562,
25.38,408260,
25.38,408958,
25.38,409657,
25.38,410354,
25.38,411053,
25.38,411751,
25.38,412449,
25.38,413150,
25.38,413848,
25.31,414546,
25.38,415245,
25.31,415943,
25.31,416641,
25.38,417339,
25.38,418037,
25.38,418736,
25.38,419433,
25.38,420131,
25.38,420830,
25.38,421528,
25.31,422226,
25.38,422924,
25.38,423622,
25.31,424321,
25.38,425019,
25.38,425716,
25.31,426415,
25.38,427113,
25.38,427811,
25.31,428510,
25.38,429207,
25.38,429905,
25.38,430604,
25.38,431302,
25.38,432000,
25.38,432698,
25.38,433396,
25.38,434095,
25.31,434792,
25.31,435490,
25.31,436189,
25.31,436890,
25.38,437587,
25.38,438286,
25.38,438984,
25.31,439683,
25.38,440380,
25.31,441078,
25.38,441777,
25.38,442475,
25.38,443173,
25.31,443871,
25.38,444569,
25.38,445267,
25.38,445974,
25.31,446682,
25.38,447380,
25.38,448078,
25.38,448777,
25.38,449475,
25.38,450172,
25.38,450871,
25.38,451569,
25.38,452268,
25.38,452965,
25.38,453663,
25.38,454362,
25.38,455060,
25.38,455757,
25.38,456456,
25.38,457154,
25.38,457852,
25.38,458550,
25.38,459248,
25.38,459947,
25.38,460645,
25.38,461345,
25.38,462044,
25.38,462742,
25.38,463440,
25.38,464139,
25.38,464836,
25.38,465534,
25.38,466233,
25.38,466931,
25.38,467630,
25.38,468327,
25.38,469025,
25.38,469724,
25.38,470422,
25.38,471120,
25.38,471818,
25.38,472516,
25.38,473214,
25.38,473913,
25.38,474611,
25.38,475309,
25.38,476007,
25.38,476705,
25.38,477404,
25.38,478102,
25.38,478799,
25.38,479498,
25.38,480196,
25.38,480894,
25.38,481593,
25.38,482291,
25.38,482989,
25.38,483687,
25.38,484385,
25.38,485086,
25.38,485784,
25.38,486482,
25.38,487181,
25.38,487879,
25.38,488577,
25.38,489275,
25.38,489992,
25.38,490690,
25.38,491388,
25.38,492087,
25.38,492784,
25.38,493483,
25.38,494181,
25.38,494879,
25.38,495577,
25.38,496275,
25.31,496973,
25.38,497672,
25.38,498369,
25.38,499067,
25.38,499766,
25.31,500464,
25.38,501161,
25.38,501860,
25.38,502558,
25.38,503257,
25.38,503955,
25.38,504652,
25.38,505351,
25.31,506049,
25.38,506747,
25.38,507446,
25.38,508143,
25.38,508845,
25.38,509543,
25.38,510240,
25.31,510939,
25.38,511637,
25.38,512335,
25.38,513034,
25.31,513731,
25.38,514429,
25.31,515128,
25.31,515826,
25.38,516525,
25.31,517222,
25.31,517920,
25.31,518619,
25.31,519317,
25.38,520014,
25.31,520713,
25.31,521411,
25.31,522109,
25.31,522807,
25.31,523505,
25.31,524204,
25.31,524902,
25.31,525599,
25.31,526298,
25.31,526996,
25.31,527694,
25.31,528392,
25.31,529090,
25.31,529788,
25.31,530487,
25.31,531185,
25.31,531883,
25.31,532584,
25.31,533289,
25.31,533999,
25.31,534696,
25.31,535395,
25.31,536093,
25.31,536792,
25.31,537489,
25.38,538187,
25.31,538886,
25.38,539584,
25.38,540281,
25.38,540980,
25.38,541678,
25.31,542376,
25.31,543075,
25.31,543772,
25.31,544471,
25.31,545169,
25.31,545867,
25.31,546565,
25.31,547263,
25.31,547961,
25.31,548660,
25.31,549358,
25.31,550055,
25.31,550754,
25.31,551452,
25.31,552151,
25.31,552848,
25.31,553546,
25.31,554245,
25.31,554943,
25.38,555640,
25.38,556342,
25.38,557040,
25.31,557739,
25.38,558436,
25.38,559134,
25.38,559833,
25.38,560531,
25.38,561229,
25.38,561927,
25.38,562625,
25.38,563323,
25.38,564022,
25.38,564720,
25.38,565417,
25.38,566116,
25.38,566814,
25.38,567513,
25.38,568210,
25.38,568908,
25.38,569607,
25.38,570305,
25.38,571002,
25.38,571701,
25.38,572399,
25.38,573097,
25.38,573796,
25.38,574493,
25.38,575192,
25.38,575890,
25.38,576588,
25.38,577294,
25.38,578003,
25.38,578702,
25.38,579400,
25.38,580109,
25.38,580807,
25.38,581506,
25.38,582204,
25.38,582902,
25.38,583600,
25.38,584298,
25.38,584996,
25.38,585695,
25.38,586393,
25.38,587090,
25.38,587789,
25.38,588487,
25.38,589186,
25.38,589883,
25.38,590581,
25.38,591280,
25.38,591978,
25.38,592676,
25.38,593374,
25.38,594072,
25.38,594770,
25.38,595469,
25.38,596167,
25.38,596865,
25.38,597563,
25.38,598261,
25.38,598960,
25.38,599658,
25.38,600355,
25.38,601054,
25.38,601752,
25.38,602450,
25.38,603149,
25.38,603849,
25.38,604548,
25.38,605246,
25.38,605944,
25.38,606642,
25.38,607340,
25.38,608038,
25.38,608737,
25.38,609435,
25.38,610132,
25.38,610831,
25.38,611529,
25.38,612228,
25.38,612926,
25.38,613623,
25.38,614322,
25.38,615020,
25.38,615718,
25.38,616416,
25.38,617114,
25.38,617812,
25.38,618511,
25.38,619209,
25.38,619907,
25.38,620613,
25.38,621321,
25.38,622019,
25.38,622717,
25.38,623416,
25.38,624114,
25.38,624813,
25.38,625510,
25.38,626208,
25.38,626907,
25.38,627605,
25.38,628301,
25.38,628999,
25.38,629697,
25.38,630395,
25.38,631094,
25.38,631792,
25.38,632489,
25.38,633188,
25.38,633886,
25.38,634585,
25.38,635283,
25.38,635980,
25.38,636679,
25.38,637377,
25.38,638075,
25.38,638774,
25.38,639471,
25.38,640169,
25.38,640868,
25.38,641566,
25.38,642265,
25.38,642962,
25.38,643660,
25.38,644359,
25.38,645057,
25.38,645755,
25.38,646453,
25.38,647151,
25.38,647849,
25.38,648548,
25.38,649245,
25.44,649944,
25.38,650642,
25.38,651340,
25.38,652041,
25.38,652739,
25.38,653437,
25.38,654136,
25.38,654834,
25.38,655532,
25.38,656230,
25.38,656928,
25.38,657627,
25.38,658325,
25.38,659022,
25.38,659721,
25.38,660419,
25.38,661117,
25.44,661816,
25.38,662513,
25.38,663212,
25.38,663910,
25.38,664616,
25.38,665360,
25.38,666058,
25.38,666756,
25.38,667454,
25.44,668152,
25.38,668851,
25.38,669549,
25.38,670246,
25.38,670945,
25.38,671643,
25.38,672342,
25.38,673040,
25.38,673737,
25.38,674436,
25.38,675134,
25.38,675835,
25.38,676533,
25.38,677231,
25.38,677929,
25.38,678628,
25.38,679326,
25.38,680024,
25.38,680722,
25.38,681420,
25.38,682119,
25.38,682817,
25.38,683514,
25.38,684213,
25.38,684911,
25.38,685609,
25.38,686308,
25.38,687006,
25.38,687704,
25.38,688402,
25.38,689100,
25.38,689799,
25.38,690497,
25.38,691194,
25.38,691893,
25.38,692591,
25.38,693289,
25.38,693988,
25.38,694686,
25.38,695384,
25.38,696082,
25.38,696780,
25.38,697479,
25.38,698177,
25.38,698874,
25.38,699576,
25.38,700274,
25.38,700973,
25.38,701670,
25.38,702368,
25.38,703067,
25.38,703765,
25.38,704463,
25.38,705161,
25.38,705859,
25.38,706557,
25.38,707256,
25.38,707954,
25.38,708673,
25.38,709371,
25.38,710070,
25.38,710768,
25.38,711467,
25.38,712165,
25.38,712862,
25.38,713561,
25.38,714259,
25.38,714957,
25.38,715656,
25.38,716353,
25.38,717051,
25.38,717750,
25.38,718448,
25.38,719147,
25.38,719845,
25.38,720542,
25.38,721241,
25.38,721939,
25.38,722637,
25.38,723338,
25.38,724036,
25.38,724734,
25.38,725433,
25.38,726131,
25.38,726829,
25.38,727527,
25.38,728225,
25.38,728924,
25.38,729622,
25.38,730319,
25.38,731018,
25.38,731716,
25.38,732414,
25.38,733113,
25.38,733811,
25.38,734509,
25.38,735207,
25.38,735905,
25.38,736604,
25.38,737302,
25.38,738000,
25.38,738699,
25.38,739396,
25.38,740094,
25.38,740793,
25.38,741491,
25.38,742190,
25.38,742888,
25.38,743585,
25.38,744284,
25.38,744982,
25.38,745680,
25.38,746379,
25.38,747079,
25.38,747778,
25.38,748476,
25.38,749174,
25.38,749873,
25.38,750570,
25.38,751268,
25.38,751975,
25.38,752684,
25.38,753382,
25.38,754080,
25.38,754779,
25.38,755476,
25.38,756174,
25.38,756873,
25.38,757571,
25.38,758269,
25.38,758967,
25.38,759665,
25.38,760364,
25.38,761062,
25.38,761760,
25.38,762459,
25.38,763157,
25.38,763854,
25.38,764553,
25.38,765251,
25.38,765949,
25.38,766648,
25.38,767346,
25.38,768044,
25.38,768742,
25.38,769440,
25.38,770139,
25.38,770848,
25.38,771547,
25.38,772244,
25.38,772942,
25.38,773641,
25.38,774339,
25.38,775037,
25.38,775736,
25.38,776433,
25.38,777132,
25.38,777830,
25.38,778528,
25.38,779227,
25.38,779925,
25.38,780622,
25.38,781321,
25.38,782019,
25.38,782717,
25.38,783416,
25.38,784113,
25.38,784812,
25.38,785510,
25.38,786208,
25.38,786907,
25.38,787604,
25.38,788302,
25.38,789001,
25.38,789699,
25.38,790397,
25.38,791095,
25.38,791793,
25.38,792492,
25.38,793190,
25.38,793888,
25.38,794590,
25.38,795295,
25.38,796005,
25.38,796703,
25.38,797401,
25.38,798099,
25.38,798797,
25.38,799496,
25.38,800194,
25.38,800892,
25.38,801590,
25.38,802288,
25.38,802987,
25.38,803685,
25.38,804383,
25.38,805082,
25.38,805780,
25.38,806477,
25.38,807176,
25.38,807874,
25.38,808572,
25.38,809271,
25.38,809969,
25.38,810667,
25.38,811365,
25.38,812063,
25.38,812762,
25.38,813460,
25.38,814158,
25.38,814856,
25.38,815554,
25.38,816252,
25.38,816951,
25.38,817649,
25.38,818348,
25.38,819048,
25.38,819746,
25.38,820445,
25.38,821143,
25.38,821841,
25.38,822540,
25.38,823237,
25.38,823936,
25.38,824634,
25.38,825332,
25.38,826031,
25.38,826728,
25.38,827426,
25.38,828125,
25.38,828823,
25.38,829521,
25.38,830220,
25.38,830917,
25.31,831616,
25.38,832314,
25.38,833012,
25.38,833711,
25.38,834409,
25.38,835106,
25.38,835805,
25.38,836503,
25.38,837201,
25.38,837900,
25.38,838598,
25.38,839304,
25.38,840013,
25.38,840712,
25.38,841410,
25.38,842107,
25.38,842809,
25.38,843507,
25.38,844206,
25.38,844904,
25.38,845601,
25.38,846300,
25.38,846998,
25.38,847696,
25.38,848395,
25.38,849093,
25.38,849790,
25.38,850489,
25.31,851187,
25.38,851886,
25.38,852584,
25.31,853282,
25.38,853980,
25.38,854678,
25.31,855376,
25.31,856075,
25.31,856773,
25.31,857472,
25.31,858169,
25.38,858867,
25.31,859566,
25.31,860264,
25.38,860962,
25.31,861661,
25.31,862358,
25.38,863056,
25.38,863755,
25.38,864453,
25.38,865152,
25.38,865850,
25.38,866550,
25.38,867249,
25.38,867947,
25.31,868645,
25.38,869343,
25.38,870041,
25.31,870739,
25.31,871438,
25.38,872136,
25.31,872835,
25.31,873532,
25.31,874230,
25.31,874929,
25.31,875627,
25.38,876325,
25.31,877023,
25.31,877721,
25.31,878419,
25.38,879118,
25.31,879816,
25.38,880515,
25.31,881213,
25.38,881910,
25.38,882609,
25.31,883325,
25.38,884024,
25.31,884722,
25.38,885421,
25.38,886119,
25.31,886817,
25.31,887516,
25.38,888213,
25.38,888911,
25.38,889610,
25.31,890311,
25.31,891010,
25.31,891707,
25.31,892405,
25.38,893104,
25.31,893802,
25.31,894500,
25.31,895199,
25.31,895896,
25.31,896594,
25.31,897293,
25.31,897991,
25.31,898690,
25.31,899388,
25.31,900085,
25.31,900784,
25.31,901482,
25.31,902180,
25.31,902879,
25.31,903576,
25.31,904274,
25.31,904973,
25.31,905671,
25.31,906370,
25.31,907068,
25.31,907765,
25.31,908464,
25.31,909162,
25.31,909860,
25.31,910559,
25.31,911257,
25.31,911954,
25.31,912653,
25.31,913351,
25.31,914053,
25.31,914751,
25.31,915448,
25.31,916147,
25.31,916845,
25.31,917543,
25.31,918242,
25.31,918940,
25.31,919639,
25.31,920336,
25.31,921034,
25.31,921733,
25.31,922431,
25.31,923129,
25.31,923828,
25.31,924525,
25.31,925223,
25.31,925922,
25.31,926628,
25.31,927337,
25.31,928035,
25.31,928734,
25.31,929432,
25.31,930130,
25.31,930829,
25.38,931526,
25.31,932225,
25.38,932923,
25.31,933621,
25.31,934320,
25.31,935018,
25.31,935715,
25.31,936414,
25.31,937112,
25.31,937814,
25.31,938511,
25.31,939209,
25.31,939908,
25.31,940606,
25.31,941304,
25.38,942003,
25.38,942700,
25.31,943398,
25.31,944097,
25.31,944795,
25.31,945494,
25.31,946192,
25.38,946889,
25.31,947588,
25.38,948286,
25.38,948984,
25.38,949683,
25.38,950381,
25.31,951078,
25.31,951777,
25.31,952475,
25.31,953174,
25.31,953872,
25.31,954570,
25.31,955269,
25.38,955966,
25.31,956664,
25.31,957363,
25.38,958061,
25.38,958759,
25.31,959457,
25.38,960155,
25.31,960854,
25.31,961563,
25.38,962262,
25.31,962959,
25.31,963657,
25.31,964356,
25.31,965054,
25.31,965752,
25.31,966451,
25.31,967148,
25.38,967846,
25.31,968545,
25.31,969243,
25.38,969950,
25.38,970659,
25.38,971357,
25.31,972055,
25.38,972753,
25.38,973452,
25.38,974150,
25.38,974848,
25.38,975546,
25.38,976244,
25.38,976943,
25.38,977641,
25.38,978339,
25.38,979038,
25.38,979735,
25.38,980433,
25.38,981132,
25.38,981830,
25.38,982529,
25.38,983227,
25.38,983924,
25.38,984623,
25.38,985321,
25.38,986017,
25.38,986716,
25.38,987414,
25.38,988112,
25.31,988811,
25.31,989508,
25.38,990206,
25.38,990905,
25.38,991603,
25.31,992302,
25.38,993000,
25.38,993697,
25.31,994396,
25.38,995094,
25.31,995792,
25.38,996491,
25.31,997189,
25.38,997888,
25.31,998586,
25.38,999283,
25.38,999982,
25.38,1000680,
25.38,1001378,
25.38,1002077,
25.38,1002775,
25.38,1003473,
25.38,1004172,
25.38,1004870,
25.38,1005568,
25.31,1006266,
25.38,1006964,
25.38,1007663,
25.31,1008361,
25.38,1009061,
25.31,1009760,
25.38,1010458,
25.38,1011156,
25.38,1011855,
25.38,1012553,
25.38,1013252,
25.38,1013957,
25.38,1014667,
25.31,1015365,
25.31,1016064,
25.38,1016761,
25.31,1017459,
25.31,1018158,
25.31,1018856,
25.31,1019554,
25.31,1020253,
25.31,1020951,
25.31,1021649,
25.31,1022347,
25.31,1023045,
25.31,1023744,
25.31,1024442,
25.31,1025140,
25.31,1025839,
25.31,1026537,
25.31,1027234,
25.31,1027933,
25.31,1028631,
25.31,1029329,
25.31,1030028,
25.31,1030726,
25.31,1031427,
25.31,1032125,
25.31,1032823,
25.31,1033522,
25.31,1034220,
25.31,1034918,
25.31,1035617,
25.31,1036315,
25.31,1037012,
25.31,1037711,
25.31,1038409,
25.31,1039108,
25.31,1039806,
25.31,1040504,
25.31,1041203,
25.31,1041901,
25.31,1042598,
25.31,1043297,
25.31,1043995,
25.31,1044694,
25.31,1045392,
25.31,1046090,
25.31,1046789,
25.31,1047487,
25.31,1048184,
25.31,1048883,
25.31,1049581,
25.31,1050279,
25.31,1050978,
25.31,1051676,
25.31,1052375,
25.31,1053073,
25.31,1053773,
25.31,1054472,
25.31,1055170,
25.31,1055868,
25.31,1056567,
25.31,1057265,
25.31,1057982,
25.25,1058680,
25.31,1059379,
25.31,1060077,
25.31,1060775,
25.31,1061474,
25.31,1062172,
25.31,1062871,
25.31,1063568,
25.31,1064266,
25.31,1064965,
25.31,1065663,
25.31,1066361,
25.31,1067060,
25.31,1067757,
25.25,1068455,
25.31,1069154,
25.25,1069852,
25.25,1070551,
25.25,1071249,
25.25,1071946,
25.25,1072645,
25.25,1073343,
25.25,1074041,
25.25,1074740,
25.25,1075438,
25.25,1076139,
25.25,1076837,
25.25,1077535,
25.25,1078234,
25.25,1078932,
25.25,1079630,
25.25,1080328,
25.25,1081026,
25.25,1081724,
25.25,1082423,
25.25,1083121,
25.25,1083820,
25.25,1084517,
25.25,1085215,
25.25,1085914,
25.25,1086612,
25.25,1087310,
25.25,1088009,
25.25,1088706,
25.25,1089404,
25.25,1090103,
25.25,1090801,
25.25,1091500,
25.25,1092197,
25.25,1092895,
25.25,1093594,
25.25,1094292,
25.25,1094990,
25.25,1095689,
25.25,1096386,
25.25,1097084,
25.19,1097783,
25.25,1098484,
25.25,1099183,
25.25,1099880,
25.25,1100578,
25.25,1101285,
25.19,1101995,
25.25,1102692,
25.25,1103390,
25.25,1104089,
25.25,1104787,
25.25,1105485,
25.25,1106184,
25.25,1106881,
25.25,1107579,
25.25,1108278,
25.25,1108976,
25.25,1109675,
25.25,1110373,
25.25,1111070,
25.25,1111769,
25.25,1112467,
25.25,1113165,
25.25,1113864,
25.25,1114561,
25.25,1115259,
25.25,1115958,
25.25,1116656,
25.25,1117355,
25.25,1118053,
25.25,1118751,
25.25,1119450,
25.25,1120147,
25.25,1120848,
25.25,1121547,
25.25,1122245,
25.25,1122944,
25.25,1123641,
25.25,1124339,
25.25,1125038,
25.25,1125736,
25.25,1126434,
25.25,1127133,
25.25,1127831,
25.25,1128529,
25.25,1129227,
25.25,1129925,
25.25,1130624,
25.25,1131322,
25.25,1132020,
25.25,1132719,
25.25,1133416,
25.25,1134114,
25.25,1134813,
25.25,1135511,
25.25,1136209,
25.25,1136908,
25.25,1137605,
25.25,1138304,
25.25,1139002,
25.19,1139700,
25.25,1140399,
25.25,1141097,
25.25,1141795,
25.25,1142493,
25.25,1143202,
25.25,1143901,
25.25,1144607,
25.25,1145316,
25.25,1146014,
25.25,1146713,
25.25,1147411,
25.25,1148109,
25.25,1148807,
25.25,1149505,
25.25,1150203,
25.25,1150902,
25.25,1151600,
25.25,1152299,
25.25,1152996,
25.25,1153694,
25.25,1154393,
25.25,1155091,
25.25,1155789,
25.25,1156488,
25.25,1157186,
25.25,1157883,
25.25,1158582,
25.25,1159280,
25.25,1159979,
25.25,1160677,
25.25,1161375,
25.25,1162074,
25.25,1162772,
25.25,1163469,
25.25,1164168,
25.25,1164866,
25.25,1165568,
25.25,1166266,
25.25,1166964,
25.25,1167662,
25.25,1168360,
25.25,1169058,
25.25,1169757,
25.25,1170455,
25.25,1171153,
25.25,1171852,
25.25,1172550,
25.25,1173249,
25.25,1173946,
25.25,1174644,
25.25,1175343,
25.25,1176041,
25.25,1176739,
25.25,1177438,
25.25,1178136,
25.25,1178833,
25.25,1179532,
25.25,1180230,
25.25,1180929,
25.25,1181627,
25.25,1182325,
25.25,1183024,
25.25,1183722,
25.25,1184420,
25.25,1185118,
25.25,1185816,
25.25,1186514,
25.25,1187213,
25.25,1187914,
25.25,1188630,
25.25,1189329,
25.25,1190027,
25.25,1190725,
25.25,1191424,
25.25,1192122,
25.25,1192820,
25.25,1193519,
25.25,1194217,
25.25,1194915,
25.25,1195614,
25.25,1196311,
25.25,1197009,
